i,j,x
2210,2,1
2210,37,1
2211,2,1
2211,37,2
2212,1,1
2212,2,1
2212,11,1
2212,37,1
2213,2,1
2213,11,1
2213,12,1
2213,37,1
2214,1,1
2214,2,1
2214,11,1
2214,12,1
2214,37,1
2215,2,1
2215,37,2
2216,1,1
2216,2,1
2216,37,1
2217,2,2
2217,11,1
2217,37,2
2218,1,1
2218,2,1
2218,37,1
2219,1,1
2219,2,1
2219,9,1
2219,37,1
2220,1,1
2220,2,1
2220,11,1
2220,12,1
2220,37,1
2221,1,1
2221,2,1
2221,35,1
2221,37,1
2222,1,1
2222,2,1
2222,29,1
2222,37,1
2223,2,1
2223,37,1
2223,39,1
2224,2,1
2224,37,1
2225,1,1
2225,2,1
2225,11,1
2225,12,1
2225,17,1
2225,37,1
2226,1,2
2226,2,1
2226,37,1
2227,2,1
2227,37,1
2228,2,1
2228,26,2
2228,37,2
2229,1,1
2229,2,1
2229,11,1
2229,12,1
2229,37,1
2229,42,1
2230,1,1
2230,2,1
2230,11,1
2230,37,1
2231,1,1
2231,2,1
2231,11,1
2231,12,1
2231,29,1
2231,37,1
2232,1,1
2232,2,1
2232,37,1
2233,1,1
2233,2,1
2233,9,2
2233,26,1
2233,37,1
2234,1,1
2234,2,1
2234,11,1
2234,12,1
2234,37,1
2235,1,1
2235,2,1
2235,12,1
2235,26,1
2235,37,1
2236,8,1
2236,9,1
2237,1,2
2237,2,1
2237,37,1
2238,1,1
2238,2,1
2238,11,1
2238,12,2
2238,37,1
2239,2,1
2239,37,1
2240,2,1
2240,7,1
2240,37,1
2241,1,1
2241,2,1
2241,11,1
2241,12,1
2241,37,1
2242,1,1
2242,2,2
2242,37,2
2244,1,1
2244,2,1
2244,8,1
2244,11,1
2244,12,1
2244,26,1
2244,27,1
2244,37,1
2245,1,1
2245,2,2
2245,37,2
2246,1,2
2246,2,1
2246,10,1
2246,12,1
2246,37,1
2248,1,1
2248,2,1
2248,7,1
2248,37,1
2248,40,1
2249,1,1
2249,2,1
2249,11,1
2249,12,1
2249,37,1
2250,1,1
2250,2,1
2250,9,1
2250,11,1
2250,12,1
2250,37,1
2251,1,1
2251,2,1
2251,30,1
2251,37,1
2252,2,1
2252,26,1
2252,37,2
2253,1,1
2253,2,1
2253,8,1
2253,9,1
2253,11,1
2253,37,1
2254,2,1
2254,37,1
2254,39,1
2255,1,1
2255,2,1
2255,37,1
2256,1,1
2256,2,1
2256,11,1
2256,12,1
2256,37,1
2257,2,1
2257,37,1
2258,2,1
2258,11,1
2258,26,1
2258,37,1
2259,2,1
2259,11,1
2259,12,1
2259,37,1
2260,2,1
2260,11,1
2260,12,1
2260,37,1
2261,1,5
2261,2,3
2261,11,1
2261,25,2
2261,37,3
2262,1,1
2262,2,1
2262,9,1
2262,37,1
2263,1,1
2263,2,1
2263,11,1
2263,29,1
2263,30,1
2263,37,1
2264,1,1
2264,2,1
2264,37,1
2265,1,1
2265,2,1
2265,12,1
2265,37,1
2266,1,1
2266,2,1
2266,11,1
2266,12,1
2266,37,1
2267,2,1
2267,12,1
2267,37,1
2268,2,1
2268,11,1
2268,12,1
2268,26,1
2268,37,1
2269,2,2
2269,11,1
2269,12,1
2269,37,2
2270,2,1
2270,37,1
2271,2,1
2271,37,2
2272,2,1
2272,11,1
2272,12,1
2272,37,1
2273,2,1
2273,37,2
2274,2,1
2274,37,1
2275,1,1
2275,2,1
2275,11,1
2275,37,1
2276,1,1
2276,2,1
2276,37,1
2277,1,1
2277,2,1
2277,11,1
2277,12,1
2277,37,1
2278,1,1
2278,2,1
2278,4,1
2278,11,1
2278,37,1
2278,39,1
2279,1,1
2279,2,1
2279,37,1
2280,1,1
2280,2,1
2280,9,1
2280,37,1
2281,1,1
2281,2,1
2281,12,1
2281,37,1
2282,1,1
2282,2,1
2282,25,1
2282,37,1
2283,1,1
2283,2,1
2283,12,1
2283,25,1
2283,37,1
2283,41,1
2284,1,1
2284,2,1
2284,11,1
2284,12,1
2284,29,1
2284,37,1
2285,1,1
2285,2,1
2285,11,1
2285,12,1
2285,37,1
2286,1,1
2286,2,1
2286,29,1
2286,37,1
2287,1,1
2287,2,1
2287,37,1
2288,2,1
2288,9,1
2288,26,1
2288,37,1
2289,1,1
2289,2,1
2289,11,1
2289,12,1
2289,37,1
2290,1,1
2290,2,1
2290,11,1
2290,12,2
2290,37,1
2291,1,1
2291,2,1
2291,4,1
2291,11,1
2291,12,1
2291,37,1
2292,1,1
2292,2,1
2292,37,1
2293,11,1
2293,12,1
2294,1,1
2294,2,1
2294,32,1
2294,37,1
2295,1,1
2295,2,1
2295,11,1
2295,12,1
2295,37,1
2296,1,1
2296,2,1
2296,37,1
2297,1,1
2297,2,1
2297,37,1
2298,1,1
2298,2,1
2298,30,1
2298,37,1
2299,1,1
2299,2,1
2299,11,1
2299,12,1
2299,37,1
2300,2,1
2300,3,1
2300,12,1
2300,37,1
2301,1,1
2301,2,1
2301,37,1
2302,1,1
2302,2,1
2302,37,1
2303,2,1
2303,25,1
2303,37,1
2303,42,1
2304,1,2
2304,2,1
2304,12,1
2304,37,1
2305,1,1
2305,2,1
2305,11,1
2305,12,1
2305,37,1
2306,1,1
2306,2,1
2306,11,1
2306,12,1
2306,37,1
2307,1,1
2307,2,1
2307,23,1
2307,37,1
2307,39,1
2308,1,1
2308,2,1
2308,37,1
2309,1,1
2309,2,1
2309,9,1
2309,37,1
2310,2,1
2310,26,1
2310,37,1
2311,1,1
2311,2,1
2311,9,1
2311,37,1
2312,1,1
2312,2,1
2312,11,1
2312,12,1
2312,26,1
2312,34,1
2312,37,1
2313,1,2
2313,2,1
2313,9,1
2313,37,1
2313,39,1
2314,1,1
2314,2,1
2314,37,1
2315,1,1
2316,1,1
2316,2,1
2316,11,1
2316,12,2
2316,26,1
2316,37,1
2317,1,1
2317,2,1
2317,9,1
2317,27,1
2317,37,1
2318,1,1
2318,2,1
2318,37,1
2319,1,1
2319,2,1
2319,11,1
2319,12,1
2319,37,1
2320,2,1
2320,37,1
2321,2,1
2321,37,1
2322,1,1
2322,2,1
2322,9,2
2322,37,1
2323,1,1
2323,2,1
2323,12,1
2323,37,1
2324,1,1
2324,2,2
2324,11,1
2324,12,1
2324,37,2
2325,11,1
2325,12,1
2325,26,1
2326,1,1
2326,2,1
2326,37,1
2327,1,1
2327,2,1
2327,3,1
2327,37,1
2328,11,1
2329,2,1
2329,11,1
2329,12,1
2329,37,1
2330,1,1
2330,2,1
2330,25,1
2330,37,1
2331,1,1
2331,2,2
2331,37,2
2331,41,1
2332,1,1
2332,2,1
2332,11,1
2332,12,1
2332,30,1
2332,37,1
2332,39,1
2333,1,1
2333,2,1
2333,11,1
2333,12,1
2333,37,1
2334,1,1
2334,2,1
2334,11,1
2334,12,1
2334,37,1
2335,2,1
2335,11,2
2335,37,1
2336,2,1
2336,37,1
2337,2,1
2337,37,1
2338,1,1
2338,2,1
2338,11,1
2338,12,1
2338,37,1
2339,2,1
2339,37,2
2340,1,1
2340,2,1
2340,37,1
2341,1,1
2341,2,1
2341,11,1
2341,12,1
2341,37,1
2342,1,1
2342,2,1
2342,11,1
2342,12,1
2342,37,1
2343,1,1
2343,2,1
2343,37,1
2344,1,1
2344,2,1
2344,11,1
2344,12,1
2344,37,1
2345,1,1
2345,2,1
2345,37,1
2346,1,1
2346,2,1
2346,9,1
2346,11,1
2346,12,1
2346,22,1
2346,37,1
2347,1,1
2347,2,1
2347,8,1
2347,11,1
2347,12,1
2347,26,1
2347,27,1
2347,37,1
2348,1,1
2348,2,1
2348,9,1
2348,30,1
2348,37,1
2349,1,1
2349,2,1
2349,29,1
2349,37,1
2350,2,1
2350,8,1
2350,9,1
2350,11,1
2350,12,1
2350,26,2
2350,37,1
2351,1,1
2351,2,1
2351,37,1
2352,1,1
2352,2,1
2352,37,1
2352,39,1
2352,41,1
2353,1,1
2353,2,1
2353,11,1
2353,12,1
2353,37,1
2354,1,1
2354,2,1
2354,11,1
2354,12,2
2354,37,1
2355,1,1
2355,2,1
2355,37,1
2356,2,1
2356,11,1
2356,37,1
2357,1,1
2357,2,1
2357,7,1
2357,37,1
2358,2,1
2358,11,1
2358,37,1
2359,1,1
2359,2,1
2359,29,1
2359,37,1
2359,39,1
2360,2,1
2360,11,1
2360,12,1
2360,37,1
2361,2,1
2361,37,1
2362,1,1
2362,2,1
2362,9,2
2362,37,1
2363,1,1
2363,2,1
2363,37,1
2364,1,1
2364,2,1
2364,37,1
2365,2,1
2365,12,1
2365,22,1
2365,37,1
2366,2,1
2366,11,1
2366,12,1
2366,37,1
2367,2,1
2367,37,1
2368,1,1
2368,2,1
2368,14,1
2368,37,1
2369,1,1
2369,2,2
2369,37,2
2370,2,1
2370,37,1
2371,1,1
2371,2,1
2371,4,1
2371,11,1
2371,12,1
2371,37,1
2372,1,1
2372,2,1
2372,11,1
2372,12,1
2372,37,1
2373,1,1
2373,2,2
2373,33,1
2373,37,2
2374,2,1
2374,37,1
2375,1,2
2375,2,1
2375,11,1
2375,12,2
2375,36,1
2375,37,2
2376,1,1
2376,2,2
2376,12,1
2376,37,2
2377,1,1
2377,2,1
2377,26,1
2377,37,1
2378,1,1
2378,2,1
2378,37,1
2379,1,1
2379,2,1
2379,37,1
2380,1,1
2380,2,1
2380,37,1
2381,1,1
2381,2,1
2381,11,1
2381,12,1
2381,37,1
2382,2,1
2382,37,1
2383,2,1
2383,37,1
2384,1,1
2384,2,1
2384,6,1
2384,37,1
2385,1,1
2385,2,1
2385,11,1
2385,12,1
2385,37,1
2386,1,1
2386,2,1
2386,37,1
2387,1,1
2387,2,1
2387,37,1
2388,2,1
2388,37,1
2389,1,1
2389,2,1
2389,37,1
2390,2,1
2390,16,1
2390,37,1
2390,39,2
2391,1,1
2391,2,1
2391,37,1
2393,1,1
2393,2,2
2393,9,1
2393,29,1
2393,37,2
2393,39,1
2394,1,1
2394,2,1
2394,7,1
2394,37,1
2395,1,1
2395,2,1
2395,10,1
2395,11,1
2395,12,1
2395,37,1
2396,2,1
2396,37,1
2397,1,1
2397,2,1
2397,11,1
2397,12,1
2397,37,1
2398,1,1
2398,2,1
2398,11,1
2398,12,1
2398,37,1
2399,1,1
2399,2,1
2399,25,1
2399,37,1
2400,1,1
2400,2,1
2400,37,1
2401,2,1
2401,9,1
2401,37,1
2401,39,1
2402,1,1
2402,2,1
2402,11,1
2402,12,1
2402,37,1
2403,1,1
2403,2,1
2403,3,1
2403,11,1
2403,12,1
2403,37,1
2404,1,1
2404,2,1
2404,37,1
2405,1,1
2405,2,1
2405,37,1
2406,2,1
2406,37,1
2407,1,1
2407,2,1
2407,37,1
2408,1,1
2408,2,1
2408,37,1
2409,2,1
2409,11,1
2409,12,1
2409,37,1
2410,1,1
2410,2,1
2410,4,1
2410,11,1
2410,12,1
2410,37,1
2411,1,1
2411,2,1
2411,11,1
2411,12,1
2411,27,1
2411,37,1
2412,1,2
2412,2,1
2412,11,1
2412,12,1
2412,37,1
2413,1,1
2413,2,1
2413,11,1
2413,12,1
2413,37,1
2414,1,1
2414,2,1
2414,9,1
2414,11,1
2414,12,1
2414,26,1
2414,37,1
2415,1,1
2415,2,1
2415,37,1
2415,39,1
2416,1,2
2416,2,2
2416,11,1
2416,12,1
2416,37,2
2417,1,1
2417,2,1
2417,11,1
2417,12,1
2417,26,1
2417,37,1
2417,42,1
2418,1,1
2418,2,1
2418,11,1
2418,37,1
2419,1,1
2419,2,1
2419,12,1
2419,37,1
2420,1,1
2420,2,1
2420,9,1
2420,37,1
2420,39,1
2421,1,1
2421,2,1
2421,11,1
2421,12,1
2421,37,1
2422,1,1
2422,2,1
2422,7,1
2422,37,1
2423,1,1
2423,2,1
2423,11,1
2423,12,1
2423,37,1
2424,1,1
2424,2,1
2424,12,1
2424,37,1
2425,1,1
2425,2,1
2425,37,1
2426,1,1
2426,2,1
2426,27,1
2426,37,1
2427,1,1
2427,2,1
2427,11,1
2427,12,1
2427,37,1
2428,1,1
2428,2,1
2428,9,1
2428,37,1
2429,1,2
2429,2,1
2429,37,1
2430,1,1
2430,2,1
2430,25,1
2430,37,1
2431,1,1
2431,2,1
2431,9,1
2431,37,1
2431,39,1
2432,2,1
2432,26,1
2432,31,2
2432,37,1
2433,1,1
2433,2,1
2433,12,1
2433,37,1
2434,1,1
2434,2,1
2434,9,2
2434,22,1
2434,37,1
2435,1,1
2435,2,1
2435,37,1
2436,1,1
2436,2,1
2436,11,1
2436,12,1
2436,37,1
2437,1,2
2437,2,1
2437,37,1
2438,2,1
2438,37,1
2439,2,1
2439,11,1
2439,12,1
2439,37,1
2440,1,1
2440,2,1
2440,26,1
2440,37,1
2441,1,1
2441,2,1
2441,37,3
2442,1,1
2442,2,2
2442,37,2
2443,1,2
2443,2,1
2443,37,1
2444,1,1
2444,2,1
2444,11,1
2444,12,1
2444,26,1
2444,37,1
2445,1,1
2445,2,1
2445,11,1
2445,12,1
2445,37,1
2446,2,1
2446,37,1
2447,8,1
2447,9,1
2447,15,1
2448,2,2
2448,11,1
2448,12,1
2448,37,2
2449,1,1
2449,2,1
2449,11,1
2449,37,1
2450,1,2
2450,2,2
2450,25,1
2450,37,3
2451,1,1
2451,2,1
2451,11,1
2451,12,1
2451,37,1
2452,2,2
2452,37,2
2452,39,1
2453,1,2
2453,2,1
2453,37,1
2454,1,1
2454,2,1
2454,11,1
2454,12,1
2454,37,1
2455,1,1
2455,2,1
2455,12,2
2455,37,1
2456,1,1
2456,2,1
2456,11,1
2456,12,1
2456,37,1
2457,1,1
2457,2,1
2457,37,1
2458,1,1
2458,2,1
2458,35,1
2458,37,1
2459,1,1
2459,2,2
2459,17,1
2459,37,2
2461,1,1
2461,2,1
2461,11,1
2461,12,1
2461,37,1
2462,2,1
2462,37,1
2463,2,1
2463,11,1
2463,12,1
2463,26,1
2463,37,1
2464,1,1
2464,2,1
2464,9,1
2464,31,1
2464,37,1
2466,2,1
2466,30,1
2466,37,1
2466,38,1
2466,39,1
2467,1,1
2467,2,1
2467,12,1
2467,37,1
2468,2,1
2468,37,1
2468,39,1
2468,41,1
2469,1,1
2469,2,1
2469,29,1
2469,37,1
2469,39,1
2470,1,1
2470,2,1
2470,11,1
2470,12,1
2470,37,1
2471,1,1
2471,2,1
2471,11,1
2471,31,1
2471,37,1
2472,2,1
2472,37,1
2473,1,1
2473,2,2
2473,11,1
2473,12,1
2473,37,2
2474,1,1
2474,2,1
2474,37,1
2475,1,1
2475,2,1
2475,32,1
2475,37,1
2476,1,2
2476,2,2
2476,11,1
2476,12,2
2476,37,2
2477,1,1
2477,2,1
2477,37,1
2478,1,2
2478,2,2
2478,8,1
2478,11,1
2478,37,2
2479,1,1
2479,2,1
2479,12,1
2479,37,1
2480,2,1
2480,11,1
2480,12,1
2480,37,1
2481,1,1
2481,2,1
2481,12,1
2481,25,1
2481,37,1
2481,41,1
2482,1,1
2482,2,1
2482,37,1
2483,2,1
2483,9,1
2483,11,1
2483,37,1
2484,2,1
2484,37,1
2485,1,1
2485,2,1
2485,37,1
2486,1,1
2486,2,1
2486,11,1
2486,12,1
2486,37,1
2487,1,2
2487,2,1
2487,37,1
2488,1,1
2488,2,1
2488,11,1
2488,37,1
2489,1,2
2489,2,2
2489,12,1
2489,37,2
2490,1,1
2490,2,1
2490,37,1
2491,1,1
2491,2,1
2491,37,1
2491,42,1
2492,1,1
2492,2,1
2492,26,1
2492,37,1
2493,1,1
2493,2,1
2493,11,1
2493,12,1
2493,37,1
2494,1,1
2494,2,1
2494,37,1
2495,1,1
2495,2,1
2495,37,1
2496,1,1
2496,2,1
2496,12,1
2496,37,1
2497,1,1
2497,2,1
2497,11,1
2497,12,1
2497,26,1
2497,37,1
2498,1,1
2498,2,1
2498,25,1
2498,37,2
2499,1,1
2499,2,1
2499,9,1
2499,37,1
2500,1,1
2500,2,1
2500,11,1
2500,12,1
2500,37,1
2501,1,1
2501,2,1
2501,37,1
2502,1,1
2502,2,1
2502,11,1
2502,12,1
2502,37,1
2503,1,1
2503,2,1
2503,26,1
2503,37,1
2504,1,1
2504,2,1
2504,11,1
2504,12,1
2504,37,1
2505,1,1
2505,2,1
2505,37,1
2505,39,1
2506,2,1
2506,37,1
2507,1,1
2507,2,1
2507,12,1
2507,37,1
2508,1,2
2508,2,1
2508,11,1
2508,12,1
2508,37,1
2509,1,1
2509,2,1
2509,37,1
2510,1,1
2510,2,1
2510,37,1
2511,1,1
2511,2,1
2511,37,1
2512,1,1
2512,2,1
2512,9,1
2512,12,1
2512,37,1
2513,1,1
2513,2,1
2513,37,1
2514,1,1
2514,2,1
2514,37,1
2515,1,2
2515,2,2
2515,11,1
2515,12,1
2515,37,2
2516,1,1
2516,2,1
2516,9,1
2516,30,1
2516,37,1
2517,2,1
2517,12,2
2517,37,1
2518,1,1
2518,2,1
2518,37,1
2519,1,1
2519,2,1
2519,37,1
2520,1,1
2520,2,1
2520,37,1
2521,1,1
2521,2,1
2521,37,1
2522,1,1
2522,2,1
2522,37,1
2523,1,1
2523,2,1
2523,37,1
2524,1,1
2524,2,1
2524,8,1
2524,37,1
2525,1,1
2525,2,1
2525,11,1
2525,12,1
2525,37,1
2526,1,1
2526,2,1
2526,11,1
2526,37,1
2527,1,1
2527,2,1
2527,11,1
2527,12,1
2527,37,1
2528,1,1
2528,2,1
2528,11,1
2528,12,1
2528,37,1
2529,1,1
2529,2,1
2529,7,1
2529,9,1
2529,19,1
2529,37,1
2530,2,1
2530,9,1
2530,37,2
2530,39,1
2531,1,1
2531,2,1
2531,37,1
2532,1,1
2532,2,1
2532,11,1
2532,12,1
2532,37,1
2533,1,1
2533,2,1
2533,37,1
2534,1,1
2534,17,1
2534,25,1
2535,1,1
2535,2,1
2535,37,1
2537,1,1
2537,2,1
2537,12,1
2537,37,1
2538,1,1
2538,2,1
2538,12,1
2538,37,1
2539,1,1
2539,2,1
2539,37,1
2540,2,1
2540,37,1
2541,1,1
2541,2,1
2541,17,1
2541,37,2
2542,1,1
2542,2,1
2542,9,1
2542,15,1
2542,26,1
2542,37,1
2542,39,1
2543,1,1
2543,2,1
2543,9,1
2543,10,1
2543,37,1
2544,1,1
2544,2,1
2544,9,1
2544,37,1
2546,1,1
2546,2,1
2546,9,1
2546,11,1
2546,12,1
2546,37,1
2547,1,1
2547,2,1
2547,12,1
2547,37,1
2548,1,1
2548,2,1
2548,37,1
2549,1,1
2549,2,1
2549,22,2
2549,37,1
2550,1,4
2550,2,3
2550,12,1
2550,37,3
2551,1,1
2551,2,1
2551,11,1
2551,12,1
2551,37,1
2552,1,1
2552,2,1
2552,37,1
2553,1,1
2553,2,1
2553,37,1
2554,2,1
2554,37,1
2555,2,1
2555,37,1
2556,1,1
2556,2,2
2556,10,1
2556,37,2
2558,1,1
2558,2,1
2558,25,1
2558,37,1
2559,1,1
2559,2,1
2559,37,1
2560,2,1
2560,7,1
2560,9,1
2560,37,2
2561,1,1
2561,2,1
2561,10,1
2561,11,1
2561,12,1
2561,37,1
2562,1,1
2562,2,1
2562,3,1
2562,11,1
2562,37,1
2563,1,1
2563,2,1
2563,37,1
2564,2,2
2564,11,1
2564,12,2
2564,37,2
2565,1,1
2565,2,1
2565,9,1
2565,11,1
2565,12,1
2565,37,1
2567,1,1
2567,2,2
2567,37,2
2568,1,1
2568,2,1
2568,37,1
2569,1,1
2569,2,1
2569,9,1
2569,37,1
2570,1,1
2570,2,1
2570,7,1
2570,12,1
2570,37,1
2571,2,1
2571,11,1
2571,37,1
2572,2,1
2572,10,1
2572,11,1
2572,12,1
2572,37,1
2573,1,1
2573,2,1
2573,11,1
2573,12,1
2573,37,1
2574,2,1
2574,37,1
2575,1,1
2575,2,1
2575,11,1
2575,12,1
2575,37,1
2576,2,1
2576,37,1
2577,2,1
2577,37,1
2578,1,1
2578,2,2
2578,3,1
2578,26,1
2578,37,2
2578,39,1
2579,1,1
2579,2,1
2579,37,1
2580,1,1
2580,2,1
2580,26,1
2580,37,1
2581,1,1
2581,2,1
2581,37,1
2582,2,1
2582,14,1
2582,37,1
2583,1,1
2583,2,1
2583,12,1
2583,37,1
2584,1,1
2584,2,1
2584,37,1
2585,2,1
2585,11,1
2585,12,1
2585,37,1
2586,1,1
2586,2,1
2586,9,1
2586,11,1
2586,12,1
2586,37,1
2587,1,1
2587,2,1
2587,37,1
2588,1,1
2588,2,1
2588,8,1
2588,9,1
2588,11,1
2588,12,1
2588,37,1
2589,2,1
2589,37,1
2590,2,1
2590,11,1
2590,12,1
2590,37,1
2591,1,1
2591,2,1
2591,11,1
2591,12,1
2591,37,1
2592,1,1
2592,2,1
2592,30,1
2592,37,1
2593,1,2
2593,2,3
2593,11,2
2593,12,2
2593,37,3
2594,1,1
2594,2,1
2594,37,1
2595,2,1
2595,37,1
2595,38,1
2596,1,1
2596,2,1
2596,4,1
2596,9,1
2596,37,1
2597,1,1
2597,2,1
2597,29,1
2597,37,1
2597,39,1
2598,1,2
2598,2,2
2598,37,2
2599,1,1
2599,2,1
2599,9,2
2599,29,1
2599,37,1
2600,2,1
2600,11,1
2600,12,1
2600,37,1
2602,1,1
2602,2,1
2602,12,1
2602,37,1
2603,2,1
2603,37,1
2604,2,2
2604,12,1
2604,37,2
2605,2,2
2605,3,1
2605,37,2
2606,2,1
2606,11,1
2606,12,1
2606,37,1
2607,1,1
2607,2,1
2607,9,1
2607,37,1
2608,1,1
2608,2,1
2608,8,1
2608,37,1
2609,1,1
2609,2,1
2609,29,1
2609,37,1
2610,2,1
2610,10,2
2610,37,1
2610,39,1
2610,41,2
2611,1,1
2611,2,1
2611,37,1
2612,1,1
2612,2,1
2612,37,1
2613,1,2
2613,2,2
2613,11,2
2613,12,2
2613,37,2
2614,1,1
2614,2,1
2614,11,1
2614,12,2
2614,37,1
2615,1,1
2615,2,1
2615,37,1
2615,39,1
2616,2,1
2616,37,1
2617,1,1
2617,2,1
2617,11,1
2617,12,1
2617,37,1
2618,1,1
2618,2,1
2618,9,1
2618,37,1
2618,40,1
2619,1,1
2619,2,1
2619,11,1
2619,12,1
2619,37,1
2620,1,1
2620,2,1
2620,12,1
2620,37,1
2622,2,1
2622,37,1
2623,1,1
2623,2,1
2623,11,1
2623,37,1
2624,1,1
2624,2,1
2624,37,1
2625,1,1
2625,2,1
2625,11,1
2625,12,1
2625,37,1
2626,11,2
2626,12,2
2627,1,1
2627,2,1
2627,23,1
2627,37,1
2628,1,1
2628,2,1
2628,37,1
2629,1,1
2629,2,1
2629,37,1
2630,1,1
2630,2,1
2630,37,1
2631,1,1
2631,2,1
2631,11,1
2631,12,1
2631,26,1
2631,37,1
2632,1,1
2632,2,1
2632,11,1
2632,37,1
2632,39,1
2633,1,1
2633,2,1
2633,11,1
2633,12,1
2633,37,1
2634,1,1
2634,2,1
2634,11,1
2634,37,1
2635,2,1
2635,11,1
2635,12,1
2635,37,1
2636,2,2
2636,37,2
2637,1,1
2637,2,1
2637,37,2
2638,2,1
2638,11,1
2638,12,1
2638,37,1
2639,2,1
2639,9,1
2639,37,1
2640,1,1
2640,2,1
2640,37,1
2641,1,1
2641,2,1
2641,12,1
2641,37,1
2641,42,1
2642,1,1
2642,2,1
2642,11,1
2642,12,1
2642,37,1
2643,2,2
2643,11,1
2643,12,1
2643,37,2
2644,2,1
2644,11,1
2644,12,2
2644,37,1
2645,1,1
2645,2,1
2645,11,1
2645,12,1
2645,37,1
2646,2,1
2646,37,1
2647,1,1
2647,2,1
2647,37,1
2648,1,1
2648,2,1
2648,11,1
2648,12,1
2648,26,1
2648,37,1
2649,1,2
2649,2,1
2649,9,1
2649,25,1
2649,37,1
2650,1,1
2650,2,1
2650,37,1
2651,1,1
2651,2,1
2651,37,1
2651,39,1
2652,1,1
2652,2,1
2652,26,1
2652,37,1
2653,2,2
2653,11,1
2653,12,1
2653,22,1
2653,37,2
2654,1,1
2654,2,1
2654,11,1
2654,12,1
2654,37,1
2655,1,1
2655,2,1
2655,29,1
2655,37,1
2656,1,1
2656,2,1
2656,11,1
2656,12,1
2656,26,1
2656,37,1
2657,1,1
2657,2,1
2657,8,1
2657,9,1
2657,11,1
2657,12,1
2657,37,1
2658,32,1
2658,41,1
2659,1,1
2659,2,1
2659,37,1
2660,11,1
2660,12,1
2661,1,1
2661,2,1
2661,12,1
2661,37,1
2662,1,1
2662,2,1
2662,11,1
2662,12,1
2662,37,1
2663,2,1
2663,37,1
2663,41,1
2664,1,1
2664,2,1
2664,15,1
2664,26,1
2664,27,1
2664,37,1
2665,1,1
2665,2,1
2665,30,1
2665,37,1
2666,2,1
2666,11,1
2666,12,1
2666,37,1
2667,1,2
2667,2,1
2667,37,1
2668,1,1
2668,2,1
2668,11,1
2668,12,1
2668,25,1
2668,37,1
2669,1,1
2669,2,1
2669,37,1
2670,1,1
2670,2,1
2670,11,1
2670,12,1
2670,37,1
2671,1,2
2671,2,1
2671,12,1
2671,37,1
2672,1,1
2672,2,1
2672,37,1
2673,1,1
2673,2,1
2673,10,1
2673,11,1
2673,12,1
2673,37,1
2674,1,1
2674,2,1
2674,11,1
2674,12,1
2674,29,1
2674,37,1
2675,1,1
2675,2,1
2675,11,1
2675,12,1
2675,37,1
2676,1,1
2676,2,1
2676,37,1
2677,2,1
2677,37,1
2678,2,1
2678,11,1
2678,37,1
2679,1,1
2679,2,1
2679,11,1
2679,12,1
2679,25,1
2679,26,1
2679,37,1
2680,1,1
2680,2,1
2680,37,1
2681,1,1
2681,2,1
2681,11,1
2681,37,1
2682,1,1
2682,2,1
2682,11,1
2682,12,1
2682,37,1
2683,2,2
2683,12,1
2683,37,2
2684,1,1
2684,2,1
2684,12,1
2684,37,1
2685,1,1
2685,2,1
2685,37,1
2686,2,1
2686,11,1
2686,37,1
2687,1,1
2687,2,1
2687,37,1
2688,1,1
2688,2,1
2688,29,1
2688,37,1
2688,39,1
2689,2,1
2689,37,1
2690,1,1
2690,2,1
2690,9,1
2690,25,1
2690,37,1
2691,2,1
2691,37,1
2692,1,1
2692,2,1
2692,26,1
2692,37,2
2693,1,1
2693,2,1
2693,37,1
2694,1,3
2694,2,1
2694,14,1
2694,25,1
2694,37,1
2695,2,2
2695,37,2
2696,1,1
2696,2,1
2696,11,1
2696,12,1
2696,37,1
2697,2,1
2697,9,1
2697,11,2
2697,12,2
2697,37,1
2698,4,1
2698,11,1
2698,12,1
2699,2,1
2699,37,1
2699,39,1
2700,1,1
2700,2,1
2700,33,1
2700,37,1
2701,1,1
2701,2,1
2701,11,1
2701,12,1
2701,26,1
2701,37,1
2702,1,1
2702,2,1
2702,37,1
2703,2,1
2703,37,1
2704,1,1
2704,2,1
2704,11,1
2704,12,1
2704,37,1
2705,2,1
2705,11,1
2705,12,1
2705,26,1
2705,37,1
2706,22,1
2707,1,1
2707,2,1
2707,9,1
2707,37,1
2707,39,2
2708,1,2
2708,2,2
2708,11,2
2708,12,2
2708,37,2
2709,1,1
2709,2,1
2709,37,2
2710,2,1
2710,37,1
2711,2,2
2711,12,1
2711,37,2
2712,1,1
2712,2,2
2712,25,1
2712,37,2
2713,1,1
2713,2,1
2713,25,1
2713,37,2
2714,8,1
2714,9,1
2714,15,1
2715,2,1
2715,12,1
2715,14,1
2715,17,1
2715,37,2
2716,1,2
2716,2,2
2716,37,2
2717,1,1
2717,2,2
2717,9,1
2717,12,1
2717,25,1
2717,32,1
2717,37,2
2718,1,1
2718,2,1
2718,10,1
2718,37,1
2719,1,1
2719,2,1
2719,26,1
2719,27,1
2719,30,1
2719,37,1
2719,39,1
2720,2,1
2720,35,1
2720,37,2
2721,1,1
2721,2,1
2721,11,1
2721,12,1
2721,37,1
2722,1,1
2722,2,1
2722,37,1
2722,39,1
2723,1,1
2723,2,1
2723,37,1
2723,38,2
2724,1,1
2724,2,1
2724,11,1
2724,12,1
2724,37,1
2725,1,1
2725,2,1
